EVENT_DATE,LATITUDE,LONGITUDE
2020-06-03,41.586,-93.623
2020-06-03,38.787,-90.629
2020-06-03,39.995,-83.062
2020-06-03,40.126,-82.929
2020-06-03,44.052,-123.087
2020-06-03,37.982,-120.382
2020-06-03,34.087,-117.89
2020-06-03,33.858,-118.379
2020-06-03,33.664,-116.312
2020-06-03,34.501,-117.186
2020-06-03,34.244,-116.914
2020-06-03,33.042,-116.868
2020-06-03,32.838,-116.972
2020-06-03,32.995,-117.262
2020-06-03,33.837,-117.914
2020-06-03,31.315,-85.855
2020-06-03,32.424,-85.691
2020-06-03,60.488,-151.058
2020-06-03,39.191,-106.818
2020-06-03,42.003,-71.515
2020-06-03,44.949,-92.935
2020-06-03,35.108,-77.044
2020-06-03,39.591,-74.225
2020-06-03,40.834,-75.714
2020-06-03,41.322,-74.802
2020-06-03,39.961,-75.608
2020-06-03,39.756,-77.578
2020-06-03,40.329,-76.013
2020-06-03,44.651,-73.744
2020-06-03,43.053,-74.344
2020-06-03,35.298,-81.016
2020-06-03,41.8,-73.121
2020-06-03,29.023,-81.286
2020-06-03,27.336,-82.531
2020-06-03,25.938,-81.712
2020-06-03,21.981,-159.372
2020-06-03,42.563,-114.461
2020-06-03,41.238,-85.853
2020-06-03,37.546,-97.269
2020-06-03,43.384,-70.545
2020-06-03,36.407,-105.573
2020-06-03,36.116,-97.058
2020-06-03,32.545,-94.367
2020-06-03,29.569,-97.965
2020-06-03,39.64,-106.374
2020-06-03,47.674,-122.122
2020-06-03,45.817,-122.743
2020-06-03,32.982,-82.81
2020-06-03,44.848,-123.229
2020-06-03,45.52,-123.111
2020-06-03,45.487,-122.804
2020-06-03,47.811,-122.377
2020-06-03,36.154,-95.993
2020-06-03,43.591,-71.737
2020-06-03,42.083,-71.019
2020-06-03,29.449,-82.636
2020-06-03,44.476,-73.212
2020-06-03,34.144,-118.644
2020-06-03,42.888,-77.282
2020-06-03,41.682,-69.96
2020-06-03,37.931,-75.373
2020-06-03,34.096,-117.72
2020-06-03,39.281,-80.345
2020-06-03,32.953,-97.014
2020-06-03,33.597,-83.86
2020-06-03,30.846,-93.289
2020-06-03,42.96,-90.13
2020-06-03,33.94,-118.133
2020-06-03,41.593,-81.527
2020-06-03,37.975,-87.556
2020-06-03,41.721,-87.701
2020-06-03,42.591,-71.814
2020-06-03,34.195,-79.763
2020-06-03,29.134,-98.156
2020-06-03,47.258,-68.588
2020-06-03,36.877,-119.772
2020-06-03,35.528,-108.743
2020-06-03,37.972,-100.873
2020-06-03,37.201,-87.179
2020-06-03,34.195,-82.162
2020-06-03,45.498,-122.431
2020-06-03,39.4,-84.561
2020-06-03,47.127,-88.582
2020-06-03,41.798,-87.927
2020-06-03,45.705,-121.521
2020-06-03,40.883,-85.497
2020-06-03,30.724,-95.551
2020-06-03,31.965,-95.27
2020-06-03,39.689,-84.168
2020-06-03,41.926,-73.999
2020-06-03,33.933,-117.945
2020-06-03,34.02,-117.95
2020-06-03,33.668,-117.327
2020-06-03,39.435,-84.203
2020-06-03,38.295,-76.638
2020-06-03,40.167,-105.102
2020-06-03,40.397,-105.074
2020-06-03,47.821,-122.315
2020-06-03,45.1,-87.631
2020-06-03,44.669,-90.172
2020-06-03,37.437,-76.32
2020-06-03,33.447,-84.147
2020-06-03,45.108,-87.614
2020-06-03,44.876,-91.919
2020-06-03,44.016,-73.169
2020-06-03,39.516,-84.4
2020-06-03,38.572,-109.55
2020-06-03,44.263,-72.581
2020-06-03,41.357,-88.421
2020-06-03,41.923,-91.418
2020-06-03,41.602,-75.058
2020-06-03,31.56,-91.403
2020-06-03,30.402,-86.87
2020-06-03,41.148,-73.493
2020-06-03,40.845,-73.865
2020-06-03,40.606,-74.135
2020-06-03,36.087,-81.927
2020-06-03,40.121,-75.34
2020-06-03,38.108,-122.57
2020-06-03,37.787,-120.82
2020-06-03,29.584,-81.208
2020-06-03,33.661,-95.555
2020-06-03,46.922,-95.059
2020-06-03,41.048,-72.463
2020-06-03,45.826,-92.969
2020-06-03,41.958,-70.667
2020-06-03,33.763,-116.423
2020-06-03,32.518,-96.804
2020-06-03,45.503,-91.734
2020-06-03,36.998,-79.892
2020-06-03,44.434,-72.015
2020-06-03,36.974,-122.03
2020-06-03,48.08,-123.102
2020-06-03,44.782,-88.609
2020-06-03,38.285,-122.421
2020-06-03,41.676,-86.25
2020-06-03,48.243,-122.352
2020-06-03,45.696,-121.888
2020-06-03,39.374,-76.968
2020-06-03,38.901,-77.264
2020-06-03,43.049,-88.008
2020-06-03,38.068,-78.889
2020-06-03,39.577,-77.0
2020-06-03,41.866,-88.107
2020-06-03,42.002,-71.515
2020-06-03,40.805,-81.936
2020-06-03,38.004,-121.807
2020-06-03,40.018,-90.424
2020-06-03,41.85,-88.313
2020-06-03,39.537,-76.348
2020-06-03,42.485,-71.433
2020-06-03,42.396,-71.179
2020-06-03,45.062,-83.433
2020-06-03,45.885,-95.378
2020-06-03,35.443,-84.593
2020-06-03,39.625,-78.225
2020-06-03,43.458,-88.837
2020-06-03,38.979,-76.491
2020-06-03,30.396,-88.885
2020-06-03,40.334,-75.637
2020-06-03,40.201,-77.189
2020-06-03,35.046,-85.31
2020-06-03,42.129,-80.085
2020-06-03,38.303,-77.461
2020-06-03,36.073,-79.792
2020-06-03,33.649,-85.587
2020-06-03,37.539,-77.434
2020-06-03,30.332,-81.657
2020-06-03,40.291,-79.932
2020-06-03,39.099,-76.848
2020-06-03,37.414,-79.142
2020-06-03,25.765,-80.194
2020-06-03,25.986,-80.304
2020-06-03,32.855,-79.975
2020-06-03,28.535,-81.387
2020-06-03,30.745,-88.09
2020-06-03,38.346,-85.61
2020-06-03,39.47,-76.832
2020-06-03,35.883,-75.655
2020-06-03,32.525,-93.75
2020-06-03,40.987,-75.195
2020-06-03,30.438,-84.28
2020-06-03,26.71,-80.064
2020-06-03,36.1,-80.244
2020-06-03,41.354,-71.966
2020-06-03,43.801,-91.24
2020-06-03,38.52,-89.987
2020-06-03,40.694,-89.589
2020-06-03,44.763,-85.621
2020-06-03,32.432,-80.67
2020-06-03,37.765,-122.242
2020-06-03,39.728,-121.837
2020-06-03,34.128,-117.209
2020-06-03,31.964,-95.27
2020-06-03,34.101,-117.768
2020-06-03,35.132,-118.449
2020-06-03,37.303,-120.484
2020-06-03,35.745,-89.53
2020-06-03,28.304,-81.413
2020-06-03,42.084,-78.43
2020-06-03,43.914,-69.965
2020-06-03,42.279,-71.416
2020-06-03,42.65,-73.759
2020-06-03,40.868,-73.426
2020-06-03,42.359,-71.064
2020-06-03,42.102,-72.59
2020-06-03,42.479,-71.153
2020-06-03,42.376,-71.236
2020-06-03,41.636,-70.934
2020-06-03,41.614,-70.97
2020-06-03,35.319,-82.461
2020-06-03,39.06,-76.648
2020-06-03,37.03,-76.345
2020-06-03,37.083,-76.47
2020-06-03,41.676,-91.58
2020-06-03,38.595,-90.548
2020-06-03,42.493,-92.343
2020-06-03,42.297,-89.621
2020-06-03,40.484,-88.994
2020-06-03,41.989,-88.687
2020-06-03,43.594,-83.889
2020-06-03,39.961,-82.999
2020-06-03,42.241,-88.316
2020-06-03,44.089,-87.658
2020-06-03,42.371,-83.471
2020-06-03,41.509,-90.579
2020-06-03,41.081,-81.519
2020-06-03,38.744,-90.305
2020-06-03,45.373,-84.955
2020-06-03,41.515,-81.56
2020-06-03,40.799,-81.378
2020-06-03,41.929,-88.75
2020-06-03,41.664,-83.555
2020-06-03,42.29,-85.586
2020-06-03,42.031,-93.632
2020-06-03,41.564,-87.513
2020-06-03,42.386,-82.912
2020-06-03,39.782,-89.648
2020-06-03,42.941,-85.61
2020-06-03,39.183,-96.571
2020-06-03,41.24,-81.441
2020-06-03,30.275,-97.74
2020-06-03,35.913,-79.056
2020-06-03,35.053,-78.878
2020-06-03,40.808,-96.7
2020-06-03,36.847,-76.285
2020-06-03,35.994,-78.899
2020-06-03,33.619,-117.929
2020-06-03,35.373,-119.019
2020-06-03,41.446,-74.423
2020-06-03,34.405,-103.205
2020-06-03,45.633,-122.6
2020-06-03,43.119,-124.408
2020-06-03,39.633,-105.317
2020-06-03,33.887,-118.125
2020-06-03,40.669,-73.528
2020-06-03,33.774,-117.941
2020-06-03,41.103,-72.38
2020-06-03,25.982,-80.151
2020-06-03,33.524,-117.714
2020-06-03,40.682,-73.367
2020-06-03,40.801,-72.84
2020-06-03,42.269,-72.085
2020-06-03,41.346,-88.843
2020-06-03,40.866,-73.532
2020-06-03,30.439,-90.444
2020-06-03,45.397,-122.261
2020-06-03,32.407,-87.021
2020-06-03,40.664,-73.708
2020-06-03,30.424,-95.48
2020-06-03,39.467,-87.414
2020-06-03,46.877,-96.79
2020-06-03,30.833,-83.28
2020-06-03,30.508,-97.674
2020-06-04,32.962,-96.829
2020-06-04,35.601,-82.554
2020-06-04,30.275,-97.74
2020-06-04,35.373,-119.019
2020-06-04,34.718,-76.664
2020-06-04,34.074,-118.398
2020-06-04,34.181,-118.313
2020-06-04,33.16,-117.339
2020-06-04,32.64,-117.084
2020-06-04,29.37,-100.895
2020-06-04,35.994,-78.899
2020-06-04,35.007,-80.945
2020-06-04,35.386,-94.399
2020-06-04,35.925,-86.869
2020-06-04,37.548,-121.988
2020-06-04,33.377,-79.294
2020-06-04,36.23,-93.108
2020-06-04,29.904,-90.077
2020-06-04,33.079,-116.602
2020-06-04,34.746,-92.288
2020-06-04,34.043,-118.25
2020-06-04,29.984,-90.153
2020-06-04,30.694,-88.043
2020-06-04,37.835,-122.13
2020-06-04,37.386,-122.084
2020-06-04,36.166,-86.784
2020-06-04,31.56,-91.403
2020-06-04,29.955,-90.075
2020-06-04,37.804,-122.271
2020-06-04,34.228,-92.003
2020-06-04,35.781,-78.639
2020-06-04,35.745,-89.53
2020-06-04,38.58,-121.496
2020-06-04,29.428,-98.488
2020-06-04,32.717,-117.166
2020-06-04,37.779,-122.419
2020-06-04,37.334,-121.891
2020-06-04,32.525,-93.75
2020-06-04,32.221,-98.214
2020-06-04,39.342,-120.204
2020-06-04,40.731,-122.942
2020-06-04,42.886,-78.878
2020-06-04,41.748,-70.602
2020-06-04,41.482,-81.67
2020-06-04,42.335,-83.048
2020-06-04,39.414,-77.41
2020-06-04,47.925,-97.033
2020-06-04,57.788,-152.405
2020-06-04,37.802,-80.446
2020-06-04,38.041,-84.504
2020-06-04,38.254,-85.759
2020-06-04,41.148,-73.493
2020-06-04,40.845,-73.865
2020-06-04,40.69,-73.986
2020-06-04,39.952,-75.164
2020-06-04,47.606,-122.333
2020-06-04,46.721,-92.104
2020-06-04,36.853,-75.978
2020-06-04,38.89,-77.009
2020-06-04,39.29,-76.612
2020-06-04,39.537,-76.348
2020-06-04,39.983,-75.824
2020-06-04,33.989,-83.898
2020-06-04,40.485,-78.01
2020-06-04,30.284,-81.396
2020-06-04,29.648,-81.651
2020-06-04,27.336,-82.531
2020-06-04,35.602,-84.461
2020-06-04,43.048,-76.147
2020-06-04,39.401,-76.602
2020-06-04,32.421,-104.229
2020-06-04,44.027,-116.963
2020-06-04,37.46,-89.247
2020-06-04,37.972,-100.873
2020-06-04,42.607,-83.929
2020-06-04,45.82,-88.066
2020-06-04,37.036,-112.531
2020-06-04,43.075,-89.384
2020-06-04,46.546,-87.407
2020-06-04,40.346,-94.873
2020-06-04,43.038,-87.906
2020-06-04,39.418,-92.438
2020-06-04,48.411,-119.528
2020-06-04,37.104,-113.584
2020-06-04,38.97,-77.386
2020-06-04,42.85,-106.325
2020-06-04,41.311,-105.594
2020-06-04,29.211,-81.023
2020-06-04,46.732,-117.0
2020-06-04,41.586,-93.623
2020-06-04,44.887,-87.865
2020-06-04,44.834,-87.377
2020-06-04,40.033,-83.158
2020-06-04,34.389,-118.548
2020-06-04,34.165,-118.051
2020-06-04,33.641,-117.919
2020-06-04,32.963,-117.036
2020-06-04,38.933,-119.984
2020-06-04,42.121,-72.755
2020-06-04,43.544,-72.253
2020-06-04,44.434,-72.015
2020-06-04,40.695,-74.401
2020-06-04,40.637,-74.364
2020-06-04,40.603,-79.565
2020-06-04,41.42,-74.009
2020-06-04,40.68,-73.455
2020-06-04,27.496,-81.441
2020-06-04,27.413,-82.659
2020-06-04,36.949,-84.097
2020-06-04,37.57,-85.253
2020-06-04,32.163,-91.721
2020-06-04,36.806,-114.067
2020-06-04,32.77,-108.28
2020-06-04,27.504,-99.507
2020-06-04,32.386,-96.848
2020-06-04,38.886,-77.097
2020-06-04,39.744,-75.552
2020-06-04,34.056,-117.185
2020-06-04,44.052,-123.087
2020-06-04,45.993,-123.911
2020-06-04,47.626,-122.521
2020-06-04,46.942,-122.607
2020-06-04,44.848,-123.229
2020-06-04,42.28,-83.746
2020-06-04,36.154,-95.993
2020-06-04,42.259,-83.212
2020-06-04,42.095,-87.981
2020-06-04,40.869,-82.318
2020-06-04,41.367,-85.059
2020-06-04,29.735,-94.977
2020-06-04,40.268,-96.747
2020-06-04,40.019,-78.504
2020-06-04,42.359,-71.064
2020-06-04,35.975,-114.835
2020-06-04,38.617,-90.35
2020-06-04,41.673,-72.944
2020-06-04,42.083,-71.019
2020-06-04,31.15,-81.491
2020-06-04,34.613,-120.194
2020-06-04,38.793,-77.272
2020-06-04,48.476,-122.33
2020-06-04,35.792,-78.781
2020-06-04,44.919,-123.317
2020-06-04,41.523,-90.578
2020-06-04,34.027,-117.81
2020-06-04,41.014,-73.874
2020-06-04,39.744,-84.637
2020-06-04,42.007,-87.94
2020-06-04,41.368,-82.108
2020-06-04,42.0,-72.595
2020-06-04,33.032,-97.079
2020-06-04,45.278,-92.986
2020-06-04,44.283,-105.505
2020-06-04,43.981,-84.486
2020-06-04,39.785,-85.769
2020-06-04,41.404,-80.391
2020-06-04,38.267,-78.825
2020-06-04,41.158,-80.089
2020-06-04,40.886,-74.043
2020-06-04,38.63,-122.859
2020-06-04,31.847,-81.596
2020-06-04,41.577,-75.259
2020-06-04,48.019,-122.064
2020-06-04,31.064,-98.182
2020-06-04,42.25,-83.177
2020-06-04,35.684,-82.009
2020-06-04,36.343,-88.85
2020-06-04,35.148,-90.054
2020-06-04,37.906,-122.545
2020-06-04,44.983,-93.267
2020-06-04,43.709,-98.03
2020-06-04,33.502,-86.754
2020-06-04,35.087,-84.034
2020-06-04,42.729,-82.801
2020-06-04,45.3,-122.972
2020-06-04,41.697,-72.724
2020-06-04,42.337,-71.212
2020-06-04,35.043,-120.476
2020-06-04,40.875,-81.402
2020-06-04,42.532,-75.522
2020-06-04,40.822,-74.16
2020-06-04,39.747,-122.192
2020-06-04,38.023,-107.671
2020-06-04,39.507,-84.745
2020-06-04,34.197,-119.179
2020-06-04,42.11,-88.034
2020-06-04,40.041,-75.484
2020-06-04,46.922,-95.059
2020-06-04,42.527,-70.928
2020-06-04,40.391,-75.492
2020-06-04,42.866,-109.865
2020-06-04,47.694,-114.163
2020-06-04,42.639,-83.291
2020-06-04,40.389,-78.672
2020-06-04,37.109,-87.882
2020-06-04,42.161,-71.044
2020-06-04,34.054,-117.186
2020-06-04,43.419,-83.951
2020-06-04,38.402,-122.824
2020-06-04,41.259,-80.472
2020-06-04,43.641,-70.239
2020-06-04,41.482,-73.214
2020-06-04,35.915,-94.97
2020-06-04,41.9,-71.09
2020-06-04,42.221,-87.982
2020-06-04,46.673,-90.895
2020-06-04,35.697,-82.561
2020-06-04,40.655,-74.346
2020-06-04,42.545,-71.174
2020-06-04,32.461,-84.988
2020-06-04,28.535,-81.387
2020-06-04,41.354,-71.966
2020-06-04,40.028,-74.869
2020-06-04,42.726,-87.783
2020-06-04,42.004,-87.97
2020-06-04,42.07,-87.788
2020-06-04,42.032,-87.742
2020-06-04,42.219,-87.98
2020-06-04,42.776,-71.077
2020-06-04,32.736,-97.108
2020-06-04,38.678,-121.176
2020-06-04,34.092,-117.435
2020-06-04,39.446,-123.805
2020-06-04,34.128,-117.209
2020-06-04,34.639,-120.458
2020-06-04,34.142,-118.15
2020-06-04,31.464,-100.437
2020-06-04,32.351,-95.301
2020-06-04,35.046,-85.31
2020-06-04,33.961,-83.378
2020-06-04,27.951,-82.457
2020-06-04,35.846,-86.39
2020-06-04,25.765,-80.194
2020-06-04,34.367,-89.519
2020-06-04,36.343,-88.85
2020-06-04,36.335,-92.385
2020-06-04,30.878,-84.202
2020-06-04,28.901,-81.264
2020-06-04,25.69,-80.165
2020-06-04,40.698,-74.402
2020-06-04,41.827,-72.73
2020-06-04,40.539,-74.471
2020-06-04,39.961,-75.608
2020-06-04,39.63,-79.956
2020-06-04,38.805,-77.047
2020-06-04,34.195,-79.763
2020-06-04,36.1,-80.244
2020-06-04,42.129,-80.085
2020-06-04,40.341,-76.411
2020-06-04,35.227,-80.843
2020-06-04,40.608,-75.49
2020-06-04,37.271,-76.707
2020-06-04,40.441,-79.996
2020-06-04,40.121,-75.34
2020-06-04,37.759,-77.48
2020-06-04,39.84,-88.955
2020-06-04,37.687,-97.331
2020-06-04,41.929,-88.75
2020-06-04,42.473,-83.222
2020-06-04,43.049,-88.008
2020-06-04,42.497,-96.405
2020-06-04,46.787,-92.098
2020-06-04,39.759,-84.192
2020-06-04,44.811,-91.499
2020-06-04,35.65,-97.467
2020-06-04,41.291,-87.421
2020-06-04,42.917,-89.218
2020-06-04,39.769,-86.158
2020-06-04,42.259,-89.064
2020-06-04,44.669,-90.172
2020-06-04,38.789,-90.323
2020-06-04,38.811,-90.853
2020-06-04,41.45,-87.47
2020-06-04,41.593,-87.346
2020-06-04,41.436,-81.386
2020-06-04,42.422,-88.614
2020-06-04,42.317,-85.178
2020-06-04,41.16,-81.44
2020-06-04,34.144,-118.644
2020-06-04,32.545,-94.367
2020-06-04,32.222,-110.926
2020-06-04,36.281,-80.359
2020-06-04,34.226,-77.945
2020-06-04,59.642,-151.549
2020-06-04,42.65,-73.759
2020-06-04,43.119,-124.408
2020-06-04,47.036,-122.905
2020-06-04,48.08,-123.102
2020-06-04,38.303,-77.461
2020-06-04,39.884,-82.754
2020-06-04,37.726,-122.154
2020-06-04,45.401,-91.849
2020-06-04,40.669,-73.528
2020-06-04,35.14,-93.921
2020-06-04,42.519,-92.525
2020-06-04,39.929,-75.297
2020-06-04,40.682,-73.397
2020-06-04,40.724,-73.703
2020-06-04,33.709,-117.954
2020-06-04,32.389,-94.867
2020-06-04,40.665,-73.569
2020-06-04,44.861,-92.623
2020-06-04,33.808,-84.17
2020-06-04,42.108,-72.076
2020-06-04,33.746,-117.826
2020-06-04,40.7,-73.594
2020-06-04,40.664,-73.708
2020-06-04,38.686,-121.082
2020-06-04,42.386,-82.912
2020-06-04,42.368,-83.353
2020-06-04,36.175,-115.137
2020-06-04,30.833,-83.28
2020-06-05,35.084,-106.651
2020-06-05,35.601,-82.554
2020-06-05,35.373,-119.019
2020-06-05,34.074,-118.398
2020-06-05,35.047,-81.982
2020-06-05,33.16,-117.339
2020-06-05,32.777,-79.931
2020-06-05,34.0,-81.033
2020-06-05,34.021,-118.396
2020-06-05,32.779,-96.8
2020-06-05,33.037,-117.292
2020-06-05,33.12,-117.094
2020-06-05,35.053,-78.878
2020-06-05,32.725,-97.321
2020-06-05,36.073,-79.792
2020-06-05,34.824,-89.994
2020-06-05,29.76,-95.364
2020-06-05,35.788,-78.481
2020-06-05,32.768,-117.028
2020-06-05,33.917,-118.012
2020-06-05,33.668,-117.327
2020-06-05,36.175,-115.137
2020-06-05,33.77,-118.203
2020-06-05,35.15,-90.049
2020-06-05,37.906,-122.545
2020-06-05,30.694,-88.043
2020-06-05,33.196,-117.379
2020-06-05,38.028,-121.885
2020-06-05,37.662,-121.875
2020-06-05,34.981,-79.224
2020-06-05,35.781,-78.639
2020-06-05,38.58,-121.496
2020-06-05,29.428,-98.488
2020-06-05,37.334,-121.891
2020-06-05,35.687,-105.939
2020-06-05,34.019,-118.496
2020-06-05,33.494,-111.926
2020-06-05,30.275,-89.781
2020-06-05,34.95,-81.932
2020-06-05,33.493,-117.148
2020-06-05,37.906,-122.065
2020-06-05,34.09,-118.362
2020-06-05,30.648,-91.156
2020-06-05,39.113,-75.542
2020-06-05,39.935,-75.031
2020-06-05,41.278,-72.872
2020-06-05,44.052,-123.087
2020-06-05,46.877,-96.79
2020-06-05,42.439,-123.331
2020-06-05,45.169,-69.387
2020-06-05,38.254,-85.759
2020-06-05,41.748,-88.166
2020-06-05,40.845,-73.865
2020-06-05,40.69,-73.986
2020-06-05,39.952,-75.164
2020-06-05,38.714,-75.076
2020-06-05,47.932,-122.096
2020-06-05,47.253,-122.444
2020-06-05,38.917,-77.0
2020-06-05,41.142,-73.358
2020-06-05,39.158,-75.524
2020-06-05,42.933,-72.28
2020-06-05,42.708,-71.16
2020-06-05,38.041,-84.504
2020-06-05,42.871,-71.952
2020-06-05,39.47,-76.832
2020-06-05,37.539,-77.434
2020-06-05,42.752,-72.009
2020-06-05,34.023,-84.362
2020-06-05,43.048,-76.147
2020-06-05,33.449,-86.788
2020-06-05,41.454,-72.819
2020-06-05,61.218,-149.9
2020-06-05,60.792,-161.756
2020-06-05,45.68,-111.038
2020-06-05,42.85,-106.325
2020-06-05,40.925,-98.342
2020-06-05,47.5,-111.301
2020-06-05,39.043,-122.915
2020-06-05,44.983,-93.267
2020-06-05,46.872,-113.994
2020-06-05,40.778,-111.888
2020-06-05,47.606,-122.333
2020-06-05,41.385,-72.436
2020-06-05,44.311,-96.798
2020-06-05,46.911,-98.708
2020-06-05,40.884,-72.39
2020-06-05,48.147,-103.618
2020-06-05,33.042,-116.868
2020-06-05,41.485,-81.922
2020-06-05,39.127,-84.514
2020-06-05,46.996,-120.548
2020-06-05,41.661,-91.53
2020-06-05,37.084,-94.514
2020-06-05,38.572,-109.55
2020-06-05,42.726,-87.783
2020-06-05,48.08,-123.102
2020-06-05,41.676,-86.25
2020-06-05,37.104,-113.584
2020-06-05,40.808,-96.7
2020-06-05,38.805,-77.047
2020-06-05,38.846,-77.316
2020-06-05,38.969,-77.341
2020-06-05,41.211,-80.497
2020-06-05,27.504,-99.507
2020-06-05,40.167,-105.102
2020-06-05,41.311,-105.594
2020-06-05,44.797,-106.959
2020-06-05,42.5,-90.665
2020-06-05,41.577,-93.711
2020-06-05,33.858,-118.379
2020-06-05,34.106,-117.809
2020-06-05,33.816,-118.037
2020-06-05,34.596,-120.139
2020-06-05,32.686,-117.183
2020-06-05,37.368,-122.036
2020-06-05,36.332,-94.119
2020-06-05,33.174,-86.259
2020-06-05,34.925,-80.744
2020-06-05,40.898,-74.016
2020-06-05,40.318,-75.317
2020-06-05,41.259,-80.472
2020-06-05,40.232,-74.842
2020-06-05,41.133,-74.055
2020-06-05,41.481,-73.213
2020-06-05,41.308,-72.928
2020-06-05,30.188,-82.639
2020-06-05,39.165,-86.526
2020-06-05,41.593,-87.346
2020-06-05,39.769,-86.158
2020-06-05,41.611,-86.723
2020-06-05,42.497,-96.405
2020-06-05,39.31,-94.921
2020-06-05,36.949,-84.097
2020-06-05,46.732,-117.0
2020-06-05,44.027,-116.963
2020-06-05,40.234,-111.658
2020-06-05,40.585,-105.085
2020-06-05,42.067,-104.182
2020-06-05,48.494,-122.902
2020-06-05,47.224,-120.994
2020-06-05,38.663,-90.578
2020-06-05,38.636,-90.415
2020-06-05,44.951,-93.095
2020-06-05,34.775,-96.678
2020-06-05,42.031,-93.632
2020-06-05,35.731,-78.851
2020-06-05,30.275,-97.74
2020-06-05,36.867,-83.889
2020-06-05,36.747,-95.981
2020-06-05,39.636,-84.071
2020-06-05,40.757,-72.939
2020-06-05,36.857,-88.35
2020-06-05,42.558,-71.27
2020-06-05,37.907,-111.424
2020-06-05,41.375,-83.651
2020-06-05,41.475,-84.552
2020-06-05,32.09,-88.222
2020-06-05,46.004,-112.535
2020-06-05,45.587,-122.4
2020-06-05,37.727,-89.217
2020-06-05,43.491,-83.399
2020-06-05,40.742,-88.72
2020-06-05,36.819,-76.275
2020-06-05,27.974,-82.764
2020-06-05,34.405,-103.205
2020-06-05,43.797,-123.059
2020-06-05,37.793,-79.994
2020-06-05,40.515,-107.546
2020-06-05,42.241,-88.316
2020-06-05,26.076,-80.252
2020-06-05,33.215,-97.133
2020-06-05,34.003,-84.145
2020-06-05,35.994,-78.899
2020-06-05,42.941,-85.61
2020-06-05,37.818,-96.85
2020-06-05,42.037,-88.281
2020-06-05,45.426,-117.279
2020-06-05,36.728,-108.219
2020-06-05,37.03,-76.347
2020-06-05,26.622,-81.841
2020-06-05,41.736,-122.635
2020-06-05,38.135,-105.466
2020-06-05,41.714,-72.653
2020-06-05,44.544,-72.458
2020-06-05,25.765,-80.194
2020-06-05,21.279,-157.829
2020-06-05,37.24,-96.996
2020-06-05,44.003,-69.666
2020-06-05,39.577,-77.0
2020-06-05,42.813,-70.877
2020-06-05,42.376,-71.236
2020-06-05,42.712,-73.204
2020-06-05,42.569,-83.384
2020-06-05,40.805,-81.936
2020-06-05,41.844,-79.145
2020-06-05,41.241,-77.001
2020-06-05,37.271,-76.707
2020-06-05,39.186,-78.163
2020-06-05,39.828,-77.903
2020-06-05,41.354,-71.966
2020-06-05,43.155,-77.616
2020-06-05,42.091,-70.71
2020-06-05,39.549,-89.295
2020-06-05,39.799,-88.283
2020-06-05,39.084,-77.153
2020-06-05,38.068,-120.54
2020-06-05,30.086,-94.102
2020-06-05,38.249,-122.041
2020-06-05,37.459,-122.437
2020-06-05,37.869,-122.509
2020-06-05,38.019,-122.135
2020-06-05,26.203,-98.23
2020-06-05,37.386,-122.084
2020-06-05,38.108,-122.57
2020-06-05,35.283,-120.659
2020-06-05,37.958,-121.291
2020-06-05,30.158,-95.489
2020-06-05,36.909,-121.758
2020-06-05,33.961,-83.378
2020-06-05,34.729,-86.585
2020-06-05,35.225,-88.249
2020-06-05,26.84,-80.102
2020-06-05,34.207,-84.14
2020-06-05,27.951,-82.457
2020-06-05,28.981,-81.233
2020-06-05,30.438,-84.28
2020-06-05,33.614,-85.835
2020-06-05,29.188,-82.131
2020-06-05,28.554,-82.39
2020-06-05,31.128,-92.066
2020-06-05,36.847,-76.285
2020-06-05,36.728,-76.585
2020-06-05,36.1,-80.244
2020-06-05,38.979,-76.491
2020-06-05,41.027,-78.439
2020-06-05,40.008,-75.261
2020-06-05,40.341,-76.411
2020-06-05,36.99,-86.444
2020-06-05,40.863,-76.794
2020-06-05,39.414,-77.41
2020-06-05,40.42,-77.186
2020-06-05,42.607,-83.929
2020-06-05,42.29,-85.586
2020-06-05,37.687,-97.331
2020-06-05,38.579,-92.173
2020-06-05,36.27,-95.855
2020-06-05,44.811,-91.498
2020-06-05,43.319,-87.952
2020-06-05,41.929,-88.75
2020-06-05,41.484,-87.703
2020-06-05,43.419,-83.951
2020-06-05,43.075,-89.384
2020-06-05,43.038,-87.906
2020-06-05,42.941,-87.996
2020-06-05,38.787,-90.629
2020-06-05,42.927,-83.63
2020-06-05,37.802,-89.028
2020-06-05,42.259,-89.064
2020-06-05,45.871,-89.711
2020-06-05,41.507,-90.515
2020-06-05,41.081,-85.139
2020-06-05,40.76,-82.589
2020-06-05,38.952,-92.334
2020-06-05,43.061,-88.107
2020-06-05,38.589,-89.99
2020-06-05,43.017,-88.007
2020-06-05,39.483,-88.373
2020-06-05,41.664,-83.555
2020-06-05,41.563,-83.654
2020-06-05,40.466,-88.376
2020-06-05,41.344,-86.31
2020-06-05,34.565,-92.587
2020-06-05,35.227,-80.843
2020-06-05,37.275,-107.88
2020-06-05,40.038,-76.305
2020-06-05,38.295,-76.638
2020-06-05,37.849,-81.993
2020-06-05,41.409,-75.665
2020-06-05,39.374,-76.968
2020-06-05,43.657,-70.259
2020-06-05,35.046,-85.31
2020-06-05,41.646,-88.622
2020-06-05,42.581,-71.984
2020-06-05,40.744,-74.032
2020-06-05,47.596,-120.661
2020-06-05,42.085,-76.809
